date,ticker,return_value
2022-10-14,SOKM,
2022-10-14,TCELL,
2022-10-14,TAVHL,
2022-10-14,SISE,
2022-10-14,SAHOL,
2022-10-14,SKBNK,
2022-10-14,PETKM,
2022-10-14,TKNSA,
2022-10-14,INDES,
2022-10-14,DGATE,
2022-10-14,TUPRS,
2022-10-14,TOASO,
2022-10-14,TTRAK,
2022-10-14,KRDMD,
2022-10-14,ISCTR,
2022-10-14,TTKOM,
2022-10-14,ZOREN,
2022-10-14,OTKAR,
2022-10-17,AEFES,
2022-10-17,AGHOL,
2022-10-17,AKSA,
2022-10-17,EREGL,
2022-10-17,FROTO,
2022-10-17,BTCIM,
2022-10-17,CCOLA,
2022-10-17,PAPIL,
2022-10-17,TURSG,
2022-10-17,TKFEN,
2022-10-17,OYAKC,
2022-10-17,PGSUS,
2022-10-17,SASA,
2022-10-17,MAVI,
2022-10-17,BRYAT,
2022-10-17,AKFGY,
2022-10-17,AGESA,
2022-10-17,AKBNK,
2022-10-17,ASUZU,
2022-10-17,AKSEN,
2022-10-17,ANHYT,
2022-10-17,ALARK,
2022-10-17,ENKAI,
2022-10-17,EGEEN,
2022-10-17,BRSAN,
2022-10-17,CEMTS,
2022-10-17,ECILC,
2022-10-17,DOHOL,
2022-10-17,CIMSA,
2022-10-17,DOAS,
2022-10-17,GARAN,
2022-10-17,BERA,
2022-10-17,BRISA,
2022-10-17,BIMAS,
2022-10-17,BUCIM,
2022-10-17,ASELS,
2022-10-17,AYGAZ,
2022-10-17,ARCLK,
2022-10-17,YKBNK,
2022-10-17,VAKBN,
2022-10-17,ULKER,
2022-10-17,VESTL,
2022-10-17,VESBE,
2022-10-17,ENJSA,
2022-10-17,EKGYO,
2022-10-17,GUBRF,
2022-10-17,MPARK,
2022-10-17,ODAS,
2022-10-17,MGROS,
2022-10-17,LOGO,
2022-10-17,ISGYO,
2022-10-17,KCHOL,
2022-10-17,HEKTS,
2022-10-17,HALKB,
2022-10-17,THYAO,
2022-10-17,SOKM,
2022-10-17,TCELL,
2022-10-17,TAVHL,
2022-10-17,SISE,
2022-10-17,SAHOL,
2022-10-17,SKBNK,
2022-10-17,PETKM,
2022-10-17,TKNSA,
2022-10-17,INDES,
2022-10-17,DGATE,
2022-10-17,TUPRS,
2022-10-17,TOASO,
2022-10-17,TTRAK,
2022-10-17,KRDMD,
2022-10-17,ISCTR,
2022-10-17,TTKOM,
2022-10-17,ZOREN,
2022-10-17,OTKAR,
2022-10-18,AEFES,
2022-10-18,AGHOL,
2022-10-18,AKSA,
2022-10-18,EREGL,
2022-10-18,FROTO,
2022-10-18,BTCIM,
2022-10-18,CCOLA,
2022-10-18,PAPIL,
2022-10-18,TURSG,
2022-10-18,TKFEN,
2022-10-18,OYAKC,
2022-10-18,PGSUS,
2022-10-18,SASA,
2022-10-18,MAVI,
2022-10-18,BRYAT,
2022-10-18,AKFGY,
2022-10-18,AGESA,
2022-10-18,AKBNK,
2022-10-18,ASUZU,
2022-10-18,AKSEN,
2022-10-18,ANHYT,
2022-10-18,ALARK,
2022-10-18,ENKAI,
2022-10-18,EGEEN,
2022-10-18,BRSAN,
2022-10-18,CEMTS,
2022-10-18,ECILC,
2022-10-18,DOHOL,
2022-10-18,CIMSA,
2022-10-18,DOAS,
2022-10-18,GARAN,
2022-10-18,BERA,
2022-10-18,BRISA,
2022-10-18,BIMAS,
2022-10-18,BUCIM,
2022-10-18,ASELS,
2022-10-18,AYGAZ,
2022-10-18,ARCLK,
2022-10-18,YKBNK,
2022-10-18,VAKBN,
2022-10-18,ULKER,
2022-10-18,VESTL,
2022-10-18,VESBE,
2022-10-18,ENJSA,
2022-10-18,EKGYO,
2022-10-18,GUBRF,
2022-10-18,MPARK,
2022-10-18,ODAS,
2022-10-18,MGROS,
2022-10-18,LOGO,
2022-10-18,ISGYO,
2022-10-18,KCHOL,
2022-10-18,HEKTS,
2022-10-18,HALKB,
2022-10-18,THYAO,
2022-10-18,SOKM,
2022-10-18,TCELL,
2022-10-18,TAVHL,
2022-10-18,SISE,
2022-10-18,SAHOL,
2022-10-18,SKBNK,
2022-10-18,PETKM,
2022-10-18,TKNSA,
2022-10-18,INDES,
2022-10-18,DGATE,
2022-10-18,TUPRS,
2022-10-18,TOASO,
2022-10-18,TTRAK,
2022-10-18,KRDMD,
2022-10-18,ISCTR,
2022-10-18,TTKOM,
2022-10-18,ZOREN,
2022-10-18,OTKAR,
2022-10-19,AEFES,
2022-10-19,AGHOL,
2022-10-19,AKSA,
2022-10-19,EREGL,
2022-10-19,FROTO,
2022-10-19,BTCIM,
2022-10-19,CCOLA,
2022-10-19,PAPIL,
2022-10-19,TURSG,
2022-10-19,TKFEN,
2022-10-19,OYAKC,
2022-10-19,PGSUS,
2022-10-19,SASA,
2022-10-19,MAVI,
2022-10-19,BRYAT,
2022-10-19,AKFGY,
2022-10-19,AGESA,
2022-10-19,AKBNK,
2022-10-19,ASUZU,
2022-10-19,AKSEN,
2022-10-19,ANHYT,
2022-10-19,ALARK,
2022-10-19,ENKAI,
2022-10-19,EGEEN,
2022-10-19,BRSAN,
2022-10-19,CEMTS,
2022-10-19,ECILC,
2022-10-19,DOHOL,
2022-10-19,CIMSA,
2022-10-19,DOAS,
2022-10-19,GARAN,
2022-10-19,BERA,
2022-10-19,BRISA,
2022-10-19,BIMAS,
2022-10-19,BUCIM,
2022-10-19,ASELS,
2022-10-19,AYGAZ,
2022-10-19,ARCLK,
2022-10-19,YKBNK,
2022-10-19,VAKBN,
2022-10-19,ULKER,
2022-10-19,VESTL,
2022-10-19,VESBE,
2022-10-19,ENJSA,
2022-10-19,EKGYO,
2022-10-19,GUBRF,
2022-10-19,MPARK,
2022-10-19,ODAS,
2022-10-19,MGROS,
2022-10-19,LOGO,
2022-10-19,ISGYO,
2022-10-19,KCHOL,
2022-10-19,HEKTS,
2022-10-19,HALKB,
2022-10-19,THYAO,
2022-10-19,SOKM,
2022-10-19,TCELL,
2022-10-19,TAVHL,
2022-10-19,SISE,
2022-10-19,SAHOL,
2022-10-19,SKBNK,
2022-10-19,PETKM,
2022-10-19,TKNSA,
2022-10-19,INDES,
2022-10-19,DGATE,
2022-10-19,TUPRS,
2022-10-19,TOASO,
2022-10-19,TTRAK,
2022-10-19,KRDMD,
2022-10-19,ISCTR,
2022-10-19,TTKOM,
2022-10-19,ZOREN,
2022-10-19,OTKAR,
2022-10-20,AEFES,
2022-10-20,AGHOL,
2022-10-20,AKSA,
2022-10-20,EREGL,
2022-10-20,FROTO,
2022-10-20,BTCIM,
2022-10-20,CCOLA,
2022-10-20,PAPIL,
2022-10-20,TURSG,
2022-10-20,TKFEN,
2022-10-20,OYAKC,
2022-10-20,PGSUS,
2022-10-20,SASA,
2022-10-20,MAVI,
2022-10-20,BRYAT,
2022-10-20,AKFGY,
2022-10-20,AGESA,
2022-10-20,AKBNK,
2022-10-20,ASUZU,
2022-10-20,AKSEN,
2022-10-20,ANHYT,
2022-10-20,ALARK,
2022-10-20,ENKAI,
2022-10-20,EGEEN,
2022-10-20,BRSAN,
2022-10-20,CEMTS,
2022-10-20,ECILC,
2022-10-20,DOHOL,
2022-10-20,CIMSA,
2022-10-20,DOAS,
2022-10-20,GARAN,
2022-10-20,BERA,
2022-10-20,BRISA,
2022-10-20,BIMAS,
2022-10-20,BUCIM,
2022-10-20,ASELS,
2022-10-20,AYGAZ,
2022-10-20,ARCLK,
2022-10-20,YKBNK,
2022-10-20,VAKBN,
2022-10-20,ULKER,
2022-10-20,VESTL,
2022-10-20,VESBE,
2022-10-20,ENJSA,
2022-10-20,EKGYO,
2022-10-20,GUBRF,
2022-10-20,MPARK,
2022-10-20,ODAS,
2022-10-20,MGROS,
2022-10-20,LOGO,
2022-10-20,ISGYO,
2022-10-20,KCHOL,
2022-10-20,HEKTS,
2022-10-20,HALKB,
2022-10-20,THYAO,
2022-10-20,SOKM,
2022-10-20,TCELL,
2022-10-20,TAVHL,
2022-10-20,SISE,
2022-10-20,SAHOL,
2022-10-20,SKBNK,
2022-10-20,PETKM,
2022-10-20,TKNSA,
2022-10-20,INDES,
2022-10-20,DGATE,
2022-10-20,TUPRS,
2022-10-20,TOASO,
2022-10-20,TTRAK,
2022-10-20,KRDMD,
2022-10-20,ISCTR,
2022-10-20,TTKOM,
2022-10-20,ZOREN,
2022-10-20,OTKAR,
2022-10-21,AEFES,
2022-10-21,AGHOL,
2022-10-21,AKSA,
2022-10-21,EREGL,
2022-10-21,FROTO,
2022-10-21,BTCIM,
2022-10-21,CCOLA,
2022-10-21,PAPIL,
2022-10-21,TURSG,
2022-10-21,TKFEN,
2022-10-21,OYAKC,
2022-10-21,PGSUS,
2022-10-21,SASA,
2022-10-21,MAVI,
2022-10-21,BRYAT,
2022-10-21,AKFGY,
2022-10-21,AGESA,
2022-10-21,AKBNK,
2022-10-21,ASUZU,
2022-10-21,AKSEN,
2022-10-21,ANHYT,
2022-10-21,ALARK,
2022-10-21,ENKAI,
2022-10-21,EGEEN,
2022-10-21,BRSAN,
2022-10-21,CEMTS,
2022-10-21,ECILC,
2022-10-21,DOHOL,
2022-10-21,CIMSA,
2022-10-21,DOAS,
2022-10-21,GARAN,
2022-10-21,BERA,
2022-10-21,BRISA,
2022-10-21,BIMAS,
2022-10-21,BUCIM,
2022-10-21,ASELS,
2022-10-21,AYGAZ,
2022-10-21,ARCLK,
2022-10-21,YKBNK,
2022-10-21,VAKBN,
2022-10-21,ULKER,
2022-10-21,VESTL,
2022-10-21,VESBE,
2022-10-21,ENJSA,
2022-10-21,EKGYO,
2022-10-21,GUBRF,
2022-10-21,MPARK,
2022-10-21,ODAS,
2022-10-21,MGROS,
2022-10-21,LOGO,
2022-10-21,ISGYO,
2022-10-21,KCHOL,
2022-10-21,HEKTS,
2022-10-21,HALKB,
2022-10-21,THYAO,
2022-10-21,SOKM,
2022-10-21,TCELL,
2022-10-21,TAVHL,
2022-10-21,SISE,
2022-10-21,SAHOL,
2022-10-21,SKBNK,
2022-10-21,PETKM,
2022-10-21,TKNSA,
2022-10-21,INDES,
2022-10-21,DGATE,
2022-10-21,TUPRS,
2022-10-21,TOASO,
2022-10-21,TTRAK,
2022-10-21,KRDMD,
2022-10-21,ISCTR,
2022-10-21,TTKOM,
2022-10-21,ZOREN,
2022-10-21,OTKAR,
2022-10-24,AEFES,
2022-10-24,AGHOL,
2022-10-24,AKSA,
2022-10-24,EREGL,
2022-10-24,FROTO,
2022-10-24,BTCIM,
2022-10-24,CCOLA,
2022-10-24,PAPIL,
2022-10-24,TURSG,
2022-10-24,TKFEN,
2022-10-24,OYAKC,
2022-10-24,PGSUS,
2022-10-24,SASA,
2022-10-24,MAVI,
2022-10-24,BRYAT,
2022-10-24,AKFGY,
2022-10-24,AGESA,
2022-10-24,AKBNK,
2022-10-24,ASUZU,
2022-10-24,AKSEN,
2022-10-24,ANHYT,
2022-10-24,ALARK,
2022-10-24,ENKAI,
2022-10-24,EGEEN,
2022-10-24,BRSAN,
2022-10-24,CEMTS,
2022-10-24,ECILC,
2022-10-24,DOHOL,
2022-10-24,CIMSA,
2022-10-24,DOAS,
2022-10-24,GARAN,
2022-10-24,BERA,
2022-10-24,BRISA,
2022-10-24,BIMAS,
2022-10-24,BUCIM,
2022-10-24,ASELS,
2022-10-24,AYGAZ,
2022-10-24,ARCLK,
2022-10-24,YKBNK,
2022-10-24,VAKBN,
2022-10-24,ULKER,
2022-10-24,VESTL,
2022-10-24,VESBE,
2022-10-24,ENJSA,
2022-10-24,EKGYO,
2022-10-24,GUBRF,
2022-10-24,MPARK,
2022-10-24,ODAS,
2022-10-24,MGROS,
2022-10-24,LOGO,
2022-10-24,ISGYO,
2022-10-24,KCHOL,
2022-10-24,HEKTS,
2022-10-24,HALKB,
2022-10-24,THYAO,
2022-10-24,SOKM,
2022-10-24,TCELL,
2022-10-24,TAVHL,
2022-10-24,SISE,
2022-10-24,SAHOL,
2022-10-24,SKBNK,
2022-10-24,PETKM,
2022-10-24,TKNSA,
2022-10-24,INDES,
2022-10-24,DGATE,
2022-10-24,TUPRS,
2022-10-24,TOASO,
2022-10-24,TTRAK,
2022-10-24,KRDMD,
2022-10-24,ISCTR,
2022-10-24,TTKOM,
2022-10-24,ZOREN,
2022-10-24,OTKAR,
2022-10-25,AEFES,
2022-10-25,AGHOL,
2022-10-25,AKSA,
2022-10-25,EREGL,
2022-10-25,FROTO,
2022-10-25,BTCIM,
2022-10-25,CCOLA,
2022-10-25,PAPIL,
2022-10-25,TURSG,
2022-10-25,TKFEN,
2022-10-25,OYAKC,
2022-10-25,PGSUS,
2022-10-25,SASA,
2022-10-25,MAVI,
2022-10-25,BRYAT,
2022-10-25,AKFGY,
2022-10-25,AGESA,
2022-10-25,AKBNK,
2022-10-25,ASUZU,
2022-10-25,AKSEN,
2022-10-25,ANHYT,
2022-10-25,ALARK,
2022-10-25,ENKAI,
2022-10-25,EGEEN,
2022-10-25,BRSAN,
2022-10-25,CEMTS,
2022-10-25,ECILC,
2022-10-25,DOHOL,
2022-10-25,CIMSA,
2022-10-25,DOAS,
2022-10-25,GARAN,
2022-10-25,BERA,
2022-10-25,BRISA,
2022-10-25,BIMAS,
2022-10-25,BUCIM,
2022-10-25,ASELS,
2022-10-25,AYGAZ,
2022-10-25,ARCLK,
2022-10-25,YKBNK,
2022-10-25,VAKBN,
2022-10-25,ULKER,
2022-10-25,VESTL,
2022-10-25,VESBE,
2022-10-25,ENJSA,
2022-10-25,EKGYO,
2022-10-25,GUBRF,
2022-10-25,MPARK,
2022-10-25,ODAS,
2022-10-25,MGROS,
2022-10-25,LOGO,
2022-10-25,ISGYO,
2022-10-25,KCHOL,
2022-10-25,HEKTS,
2022-10-25,HALKB,
2022-10-25,THYAO,
2022-10-25,SOKM,
2022-10-25,TCELL,
2022-10-25,TAVHL,
2022-10-25,SISE,
2022-10-25,SAHOL,
2022-10-25,SKBNK,
2022-10-25,PETKM,
2022-10-25,TKNSA,
2022-10-25,INDES,
2022-10-25,DGATE,
2022-10-25,TUPRS,
2022-10-25,TOASO,
2022-10-25,TTRAK,
2022-10-25,KRDMD,
2022-10-25,ISCTR,
2022-10-25,TTKOM,
2022-10-25,ZOREN,
2022-10-25,OTKAR,
2022-10-26,AEFES,
2022-10-26,AGHOL,
2022-10-26,AKSA,
2022-10-26,EREGL,
2022-10-26,FROTO,
2022-10-26,BTCIM,
2022-10-26,CCOLA,
2022-10-26,PAPIL,
2022-10-26,TURSG,
2022-10-26,TKFEN,
2022-10-26,OYAKC,
2022-10-26,PGSUS,
2022-10-26,SASA,
2022-10-26,MAVI,
2022-10-26,BRYAT,
2022-10-26,AKFGY,
2022-10-26,AGESA,
2022-10-26,AKBNK,
2022-10-26,ASUZU,
2022-10-26,AKSEN,
2022-10-26,ANHYT,
2022-10-26,ALARK,
2022-10-26,ENKAI,
2022-10-26,EGEEN,
2022-10-26,BRSAN,
2022-10-26,CEMTS,
2022-10-26,ECILC,
2022-10-26,DOHOL,
2022-10-26,CIMSA,
2022-10-26,DOAS,
2022-10-26,GARAN,
2022-10-26,BERA,
2022-10-26,BRISA,
2022-10-26,BIMAS,
2022-10-26,BUCIM,
2022-10-26,ASELS,
2022-10-26,AYGAZ,
2022-10-26,ARCLK,
2022-10-26,YKBNK,
2022-10-26,VAKBN,
2022-10-26,ULKER,
2022-10-26,VESTL,
2022-10-26,VESBE,
2022-10-26,ENJSA,
2022-10-26,EKGYO,
2022-10-26,GUBRF,
2022-10-26,MPARK,
2022-10-26,ODAS,
2022-10-26,MGROS,
2022-10-26,LOGO,
2022-10-26,ISGYO,
2022-10-26,KCHOL,
2022-10-26,HEKTS,
2022-10-26,HALKB,
2022-10-26,THYAO,
2022-10-26,SOKM,
2022-10-26,TCELL,
2022-10-26,TAVHL,
2022-10-26,SISE,
2022-10-26,SAHOL,
2022-10-26,SKBNK,
2022-10-26,PETKM,
2022-10-26,TKNSA,
2022-10-26,INDES,
2022-10-26,DGATE,
2022-10-26,TUPRS,
2022-10-26,TOASO,
2022-10-26,TTRAK,
2022-10-26,KRDMD,
2022-10-26,ISCTR,
2022-10-26,TTKOM,
2022-10-26,ZOREN,
2022-10-26,OTKAR,
2022-10-27,AEFES,
2022-10-27,AGHOL,
2022-10-27,AKSA,
2022-10-27,EREGL,
2022-10-27,FROTO,
2022-10-27,BTCIM,
2022-10-27,CCOLA,
2022-10-27,PAPIL,
2022-10-27,TURSG,
2022-10-27,TKFEN,
2022-10-27,OYAKC,
2022-10-27,PGSUS,
2022-10-27,SASA,
2022-10-27,MAVI,
2022-10-27,BRYAT,
2022-10-27,AKFGY,
2022-10-27,AGESA,
2022-10-27,AKBNK,
2022-10-27,ASUZU,
2022-10-27,AKSEN,
2022-10-27,ANHYT,
2022-10-27,ALARK,
2022-10-27,ENKAI,
2022-10-27,EGEEN,
2022-10-27,BRSAN,
2022-10-27,CEMTS,
2022-10-27,ECILC,
2022-10-27,DOHOL,
2022-10-27,CIMSA,
2022-10-27,DOAS,
2022-10-27,GARAN,
2022-10-27,BERA,
2022-10-27,BRISA,
2022-10-27,BIMAS,
2022-10-27,BUCIM,
2022-10-27,ASELS,
2022-10-27,AYGAZ,
2022-10-27,ARCLK,
2022-10-27,YKBNK,
2022-10-27,VAKBN,
2022-10-27,ULKER,
2022-10-27,VESTL,
2022-10-27,VESBE,
2022-10-27,ENJSA,
2022-10-27,EKGYO,
2022-10-27,GUBRF,
2022-10-27,MPARK,
2022-10-27,ODAS,
2022-10-27,MGROS,
2022-10-27,LOGO,
2022-10-27,ISGYO,
2022-10-27,KCHOL,
2022-10-27,HEKTS,
2022-10-27,HALKB,
2022-10-27,THYAO,
2022-10-27,SOKM,
2022-10-27,TCELL,
2022-10-27,TAVHL,
2022-10-27,SISE,
2022-10-27,SAHOL,
2022-10-27,SKBNK,
2022-10-27,PETKM,
2022-10-27,TKNSA,
2022-10-27,INDES,
2022-10-27,DGATE,
2022-10-27,TUPRS,
2022-10-27,TOASO,
2022-10-27,TTRAK,
2022-10-27,KRDMD,
2022-10-27,ISCTR,
2022-10-27,TTKOM,
2022-10-27,ZOREN,
2022-10-27,OTKAR,
2022-10-28,AEFES,
2022-10-28,AGHOL,
2022-10-28,AKSA,
2022-10-28,EREGL,
2022-10-28,FROTO,
2022-10-28,BTCIM,
2022-10-28,CCOLA,
2022-10-28,PAPIL,
2022-10-28,TURSG,
2022-10-28,TKFEN,
2022-10-28,OYAKC,
2022-10-28,PGSUS,
2022-10-28,SASA,
2022-10-28,MAVI,
2022-10-28,BRYAT,
2022-10-28,AKFGY,
2022-10-28,AGESA,
2022-10-28,AKBNK,
2022-10-28,ASUZU,
2022-10-28,AKSEN,
2022-10-28,ANHYT,
2022-10-28,ALARK,
2022-10-28,ENKAI,
2022-10-28,EGEEN,
2022-10-28,BRSAN,
2022-10-28,CEMTS,
2022-10-28,ECILC,
2022-10-28,DOHOL,
2022-10-28,CIMSA,
2022-10-28,DOAS,
2022-10-28,GARAN,
2022-10-28,BERA,
2022-10-28,BRISA,
2022-10-28,BIMAS,
2022-10-28,BUCIM,
2022-10-28,ASELS,
2022-10-28,AYGAZ,
2022-10-28,ARCLK,
2022-10-28,YKBNK,
2022-10-28,VAKBN,
2022-10-28,ULKER,
2022-10-28,VESTL,
2022-10-28,VESBE,
2022-10-28,ENJSA,
2022-10-28,EKGYO,
2022-10-28,GUBRF,
2022-10-28,MPARK,
2022-10-28,ODAS,
2022-10-28,MGROS,
2022-10-28,LOGO,
2022-10-28,ISGYO,
2022-10-28,KCHOL,
2022-10-28,HEKTS,
2022-10-28,HALKB,
2022-10-28,THYAO,
2022-10-28,SOKM,
2022-10-28,TCELL,
2022-10-28,TAVHL,
2022-10-28,SISE,
2022-10-28,SAHOL,
2022-10-28,SKBNK,
2022-10-28,PETKM,
2022-10-28,TKNSA,
2022-10-28,INDES,
2022-10-28,DGATE,
2022-10-28,TUPRS,
2022-10-28,TOASO,
2022-10-28,TTRAK,
2022-10-28,KRDMD,
2022-10-28,ISCTR,
2022-10-28,TTKOM,
2022-10-28,ZOREN,
2022-10-28,OTKAR,
2022-10-31,AEFES,
2022-10-31,AGHOL,
2022-10-31,AKSA,
2022-10-31,EREGL,
2022-10-31,FROTO,
2022-10-31,BTCIM,
2022-10-31,CCOLA,
2022-10-31,PAPIL,
2022-10-31,TURSG,
2022-10-31,TKFEN,
2022-10-31,OYAKC,
2022-10-31,PGSUS,
2022-10-31,SASA,
2022-10-31,MAVI,
2022-10-31,BRYAT,
2022-10-31,AKFGY,
2022-10-31,AGESA,
2022-10-31,AKBNK,
2022-10-31,ASUZU,
2022-10-31,AKSEN,
2022-10-31,ANHYT,
2022-10-31,ALARK,
2022-10-31,ENKAI,
2022-10-31,EGEEN,
2022-10-31,BRSAN,
2022-10-31,CEMTS,
2022-10-31,ECILC,
2022-10-31,DOHOL,
2022-10-31,CIMSA,
2022-10-31,DOAS,
2022-10-31,GARAN,
2022-10-31,BERA,
2022-10-31,BRISA,
2022-10-31,BIMAS,
2022-10-31,BUCIM,
2022-10-31,ASELS,
2022-10-31,AYGAZ,
2022-10-31,ARCLK,
2022-10-31,YKBNK,
2022-10-31,VAKBN,
2022-10-31,ULKER,
2022-10-31,VESTL,
2022-10-31,VESBE,
2022-10-31,ENJSA,
2022-10-31,EKGYO,
2022-10-31,GUBRF,
2022-10-31,MPARK,
2022-10-31,ODAS,
2022-10-31,MGROS,
2022-10-31,LOGO,
2022-10-31,ISGYO,
2022-10-31,KCHOL,
2022-10-31,HEKTS,
2022-10-31,HALKB,
2022-10-31,THYAO,
2022-10-31,SOKM,
2022-10-31,TCELL,
2022-10-31,TAVHL,
2022-10-31,SISE,
2022-10-31,SAHOL,
2022-10-31,SKBNK,
2022-10-31,PETKM,
2022-10-31,TKNSA,
2022-10-31,INDES,
2022-10-31,DGATE,
2022-10-31,TUPRS,
2022-10-31,TOASO,
2022-10-31,TTRAK,
2022-10-31,KRDMD,
2022-10-31,ISCTR,
2022-10-31,TTKOM,
2022-10-31,ZOREN,
2022-10-31,OTKAR,
2022-11-01,AEFES,
2022-11-01,AGHOL,
2022-11-01,AKSA,
2022-11-01,EREGL,
2022-11-01,FROTO,
2022-11-01,BTCIM,
2022-11-01,CCOLA,
2022-11-01,PAPIL,
2022-11-01,TURSG,
2022-11-01,TKFEN,
2022-11-01,OYAKC,
2022-11-01,PGSUS,
2022-11-01,SASA,
2022-11-01,MAVI,
2022-11-01,BRYAT,
2022-11-01,AKFGY,
2022-11-01,AGESA,
2022-11-01,AKBNK,
2022-11-01,ASUZU,
2022-11-01,AKSEN,
2022-11-01,ANHYT,
2022-11-01,ALARK,
2022-11-01,ENKAI,
2022-11-01,EGEEN,
2022-11-01,BRSAN,
2022-11-01,CEMTS,
2022-11-01,ECILC,
2022-11-01,DOHOL,
2022-11-01,CIMSA,
2022-11-01,DOAS,
2022-11-01,GARAN,
2022-11-01,BERA,
2022-11-01,BRISA,
2022-11-01,BIMAS,
2022-11-01,BUCIM,
2022-11-01,ASELS,
2022-11-01,AYGAZ,
2022-11-01,ARCLK,
2022-11-01,YKBNK,
2022-11-01,VAKBN,
2022-11-01,ULKER,
2022-11-01,VESTL,
2022-11-01,VESBE,
2022-11-01,ENJSA,
2022-11-01,EKGYO,
2022-11-01,GUBRF,
2022-11-01,MPARK,
2022-11-01,ODAS,
2022-11-01,MGROS,
2022-11-01,LOGO,
2022-11-01,ISGYO,
2022-11-01,KCHOL,
2022-11-01,HEKTS,
2022-11-01,HALKB,
2022-11-01,THYAO,
2022-11-01,SOKM,
2022-11-01,TCELL,
2022-11-01,TAVHL,
2022-11-01,SISE,
2022-11-01,SAHOL,
2022-11-01,SKBNK,
2022-11-01,PETKM,
2022-11-01,TKNSA,
2022-11-01,INDES,
2022-11-01,DGATE,
2022-11-01,TUPRS,
2022-11-01,TOASO,
2022-11-01,TTRAK,
2022-11-01,KRDMD,
2022-11-01,ISCTR,
2022-11-01,TTKOM,
2022-11-01,ZOREN,
2022-11-01,OTKAR,
2022-11-02,AEFES,
2022-11-02,AGHOL,
2022-11-02,AKSA,
2022-11-02,EREGL,
2022-11-02,FROTO,
2022-11-02,BTCIM,
2022-11-02,CCOLA,
2022-11-02,PAPIL,
2022-11-02,TURSG,
2022-11-02,TKFEN,
2022-11-02,OYAKC,
2022-11-02,PGSUS,
2022-11-02,SASA,
2022-11-02,MAVI,
2022-11-02,BRYAT,
2022-11-02,AKFGY,
2022-11-02,AGESA,
2022-11-02,AKBNK,
2022-11-02,ASUZU,
2022-11-02,AKSEN,
2022-11-02,ANHYT,
2022-11-02,ALARK,
2022-11-02,ENKAI,
2022-11-02,EGEEN,
2022-11-02,BRSAN,
2022-11-02,CEMTS,
2022-11-02,ECILC,
2022-11-02,DOHOL,
2022-11-02,CIMSA,
2022-11-02,DOAS,
2022-11-02,GARAN,
2022-11-02,BERA,
2022-11-02,BRISA,
2022-11-02,BIMAS,
2022-11-02,BUCIM,
2022-11-02,ASELS,
2022-11-02,AYGAZ,
2022-11-02,ARCLK,
2022-11-02,YKBNK,
2022-11-02,VAKBN,
2022-11-02,ULKER,
2022-11-02,VESTL,
2022-11-02,VESBE,
2022-11-02,ENJSA,
2022-11-02,EKGYO,
2022-11-02,GUBRF,
2022-11-02,MPARK,
2022-11-02,ODAS,
2022-11-02,MGROS,
2022-11-02,LOGO,
2022-11-02,ISGYO,
2022-11-02,KCHOL,
2022-11-02,HEKTS,
2022-11-02,HALKB,
2022-11-02,THYAO,
2022-11-02,SOKM,
2022-11-02,TCELL,
2022-11-02,TAVHL,
2022-11-02,SISE,
2022-11-02,SAHOL,
2022-11-02,SKBNK,
2022-11-02,PETKM,
2022-11-02,TKNSA,
2022-11-02,INDES,
2022-11-02,DGATE,
2022-11-02,TUPRS,
2022-11-02,TOASO,
2022-11-02,TTRAK,
2022-11-02,KRDMD,
2022-11-02,ISCTR,
2022-11-02,TTKOM,
2022-11-02,ZOREN,
2022-11-02,OTKAR,
2022-11-03,AEFES,
2022-11-03,AGHOL,
2022-11-03,AKSA,
2022-11-03,EREGL,
2022-11-03,FROTO,
2022-11-03,BTCIM,
2022-11-03,CCOLA,
2022-11-03,PAPIL,
2022-11-03,TURSG,
2022-11-03,TKFEN,
2022-11-03,OYAKC,
2022-11-03,PGSUS,
2022-11-03,SASA,
2022-11-03,MAVI,
2022-11-03,BRYAT,
2022-11-03,AKFGY,
2022-11-03,AGESA,
2022-11-03,AKBNK,
2022-11-03,ASUZU,
2022-11-03,AKSEN,
2022-11-03,ANHYT,
2022-11-03,ALARK,
2022-11-03,ENKAI,
2022-11-03,EGEEN,
2022-11-03,BRSAN,
2022-11-03,CEMTS,
2022-11-03,ECILC,
2022-11-03,DOHOL,
2022-11-03,CIMSA,
2022-11-03,DOAS,
2022-11-03,GARAN,
2022-11-03,BERA,
2022-11-03,BRISA,
2022-11-03,BIMAS,
2022-11-03,BUCIM,
2022-11-03,ASELS,
2022-11-03,AYGAZ,
2022-11-03,ARCLK,
2022-11-03,YKBNK,
2022-11-03,VAKBN,
2022-11-03,ULKER,
2022-11-03,VESTL,
2022-11-03,VESBE,
2022-11-03,ENJSA,
2022-11-03,EKGYO,
2022-11-03,GUBRF,
2022-11-03,MPARK,
2022-11-03,ODAS,
2022-11-03,MGROS,
2022-11-03,LOGO,
2022-11-03,ISGYO,
2022-11-03,KCHOL,
2022-11-03,HEKTS,
2022-11-03,HALKB,
2022-11-03,THYAO,
2022-11-03,SOKM,
2022-11-03,TCELL,
2022-11-03,TAVHL,
2022-11-03,SISE,
2022-11-03,SAHOL,
2022-11-03,SKBNK,
2022-11-03,PETKM,
2022-11-03,TKNSA,
2022-11-03,INDES,
2022-11-03,DGATE,
2022-11-03,TUPRS,
